query_id,warehouse_name,user_name,role_name,start_time,end_time,total_elapsed_ms,bytes_scanned,rows_produced,query_text
Q19-014,WH_INGEST,diego,DATA_ENGINEER,2024-01-20T00:50:00,2024-01-20T00:50:01.521000,1521,7420303,1925,"select region, sum(revenue) from revenue group by 1"
Q19-015,WH_CORE,ava,DATA_ENGINEER,2024-01-20T10:03:00,2024-01-20T10:03:04.160000,4160,8613205,4488,select count(*) from sales where order_date >= '2024-01-20'
Q19-016,WH_INGEST,ava,ANALYST,2024-01-20T04:02:00,2024-01-20T04:02:00.634000,634,6053772,323,select * from inventory where updated_at >= '2024-01-20'
Q19-017,WH_ANALYTICS,ben,DATA_ENGINEER,2024-01-20T23:02:00,2024-01-20T23:02:02.747000,2747,4204700,2489,"select region, sum(revenue) from revenue group by 1"
Q19-018,WH_ANALYTICS,ellen,TEMP_ROLE,2024-01-20T04:42:00,2024-01-20T04:42:04.499000,4499,4391125,79,"select region, sum(revenue) from revenue group by 1"
Q19-019,WH_INGEST,diego,DATA_ENGINEER,2024-01-20T13:50:00,2024-01-20T13:50:00.147000,147,7928912,4209,select * from sessions where user_id = 'diego' limit 100
Q19-020,WH_SCIENCE,ben,ANALYST,2024-01-20T07:09:00,2024-01-20T07:09:03.936000,3936,3931224,4235,select * from inventory where updated_at >= '2024-01-20'
Q19-021,WH_FINOPS,frank,SECURITY,2024-01-20T15:44:00,2024-01-20T15:44:02.840000,2840,1450757,2574,select * from sessions where user_id = 'frank' limit 100
Q19-022,WH_SCIENCE,diego,TEMP_ROLE,2024-01-20T07:09:00,2024-01-20T07:09:03.643000,3643,7559276,4584,select count(*) from sales where order_date >= '2024-01-20'
Q19-023,WH_INGEST,ellen,ANALYST,2024-01-20T04:22:00,2024-01-20T04:22:02.553000,2553,172422,4104,"select region, sum(revenue) from revenue group by 1"
Q19-024,WH_INGEST,diego,ANALYST,2024-01-20T14:31:00,2024-01-20T14:31:03.354000,3354,5037078,2681,select * from inventory where updated_at >= '2024-01-20'
Q19-025,WH_CORE,ava,FINOPS,2024-01-20T04:44:00,2024-01-20T04:44:01.309000,1309,5550684,4664,select * from inventory where updated_at >= '2024-01-20'
Q19-026,WH_FINOPS,diego,FINOPS,2024-01-20T13:00:00,2024-01-20T13:00:01.722000,1722,6563787,531,select * from inventory where updated_at >= '2024-01-20'
Q19-027,WH_SCIENCE,diego,ANALYST,2024-01-20T03:42:00,2024-01-20T03:42:02.743000,2743,7585505,2505,select count(*) from sales where order_date >= '2024-01-20'
Q19-028,WH_ANALYTICS,frank,SYSADMIN,2024-01-20T18:52:00,2024-01-20T18:52:01.505000,1505,547863,4952,create temporary table stage_19 as select * from raw_events
Q19-029,WH_CORE,ben,ANALYST,2024-01-20T02:22:00,2024-01-20T02:22:03.211000,3211,4771669,1696,select * from sessions where user_id = 'ben' limit 100
Q19-030,WH_INGEST,ellen,TEMP_ROLE,2024-01-20T02:23:00,2024-01-20T02:23:03.774000,3774,973904,3029,select * from inventory where updated_at >= '2024-01-20'
Q19-031,WH_CORE,chloe,ANALYST,2024-01-20T14:01:00,2024-01-20T14:01:03.253000,3253,2644617,917,select * from sessions where user_id = 'chloe' limit 100
Q19-032,WH_FINOPS,diego,SECURITY,2024-01-20T02:20:00,2024-01-20T02:20:03.236000,3236,3474154,1074,select * from sessions where user_id = 'diego' limit 100
Q19-033,WH_INGEST,frank,SECURITY,2024-01-20T22:41:00,2024-01-20T22:41:03.939000,3939,2673907,4955,select * from inventory where updated_at >= '2024-01-20'
Q19-034,WH_INGEST,ben,FINOPS,2024-01-20T17:09:00,2024-01-20T17:09:03.809000,3809,4631132,1662,select count(*) from sales where order_date >= '2024-01-20'
Q19-035,WH_ANALYTICS,ava,SECURITY,2024-01-20T13:37:00,2024-01-20T13:37:02.072000,2072,8832408,2704,select * from inventory where updated_at >= '2024-01-20'
Q19-036,WH_SCIENCE,diego,SECURITY,2024-01-20T19:39:00,2024-01-20T19:39:00.370000,370,1538449,2368,create temporary table stage_19 as select * from raw_events
Q19-037,WH_INGEST,frank,TEMP_ROLE,2024-01-20T10:09:00,2024-01-20T10:09:03.253000,3253,2948131,3410,select * from sessions where user_id = 'frank' limit 100
Q19-038,WH_ANALYTICS,frank,FINOPS,2024-01-20T14:44:00,2024-01-20T14:44:03.800000,3800,6463607,1512,select * from inventory where updated_at >= '2024-01-20'
Q19-039,WH_CORE,frank,SECURITY,2024-01-20T01:29:00,2024-01-20T01:29:02.013000,2013,2659663,2252,select * from inventory where updated_at >= '2024-01-20'
Q19-040,WH_INGEST,ava,TEMP_ROLE,2024-01-20T23:49:00,2024-01-20T23:49:01.829000,1829,8289347,3379,select * from inventory where updated_at >= '2024-01-20'
Q19-041,WH_CORE,ava,DATA_ENGINEER,2024-01-20T03:35:00,2024-01-20T03:35:04.182000,4182,5479592,3369,create temporary table stage_19 as select * from raw_events
Q19-042,WH_ANALYTICS,ben,DATA_ENGINEER,2024-01-20T17:16:00,2024-01-20T17:16:00.415000,415,7763883,228,select count(*) from sales where order_date >= '2024-01-20'
Q19-043,WH_SCIENCE,chloe,SECURITY,2024-01-20T13:37:00,2024-01-20T13:37:01.642000,1642,6665090,319,select count(*) from sales where order_date >= '2024-01-20'
Q19-044,WH_INGEST,frank,SYSADMIN,2024-01-20T04:39:00,2024-01-20T04:39:02.729000,2729,7798747,3981,create temporary table stage_19 as select * from raw_events
Q19-045,WH_CORE,ellen,SYSADMIN,2024-01-20T22:25:00,2024-01-20T22:25:02.034000,2034,7353784,1158,create temporary table stage_19 as select * from raw_events
Q19-046,WH_INGEST,ben,ANALYST,2024-01-20T00:36:00,2024-01-20T00:36:00.873000,873,2983536,2419,select count(*) from sales where order_date >= '2024-01-20'
Q19-047,WH_FINOPS,diego,TEMP_ROLE,2024-01-20T05:44:00,2024-01-20T05:44:00.685000,685,198082,2248,select * from sessions where user_id = 'diego' limit 100
Q19-048,WH_SCIENCE,ben,DATA_ENGINEER,2024-01-20T07:23:00,2024-01-20T07:23:00.332000,332,8940492,1780,create temporary table stage_19 as select * from raw_events
Q19-049,WH_CORE,ellen,TEMP_ROLE,2024-01-20T21:52:00,2024-01-20T21:52:00.892000,892,6563489,2535,create temporary table stage_19 as select * from raw_events
Q19-050,WH_CORE,ava,FINOPS,2024-01-20T01:39:00,2024-01-20T01:39:03.141000,3141,3394602,2055,"select region, sum(revenue) from revenue group by 1"
Q19-051,WH_ANALYTICS,ava,ANALYST,2024-01-20T00:32:00,2024-01-20T00:32:03.504000,3504,478825,129,"select region, sum(revenue) from revenue group by 1"
Q19-052,WH_ANALYTICS,frank,TEMP_ROLE,2024-01-20T02:09:00,2024-01-20T02:09:01.856000,1856,1630732,1385,select * from sessions where user_id = 'frank' limit 100
Q19-053,WH_CORE,ellen,SECURITY,2024-01-20T03:40:00,2024-01-20T03:40:02.729000,2729,5423664,4614,select * from sessions where user_id = 'ellen' limit 100
Q19-054,WH_FINOPS,ellen,ANALYST,2024-01-20T13:29:00,2024-01-20T13:29:03.555000,3555,2036754,1913,select * from sessions where user_id = 'ellen' limit 100
Q19-055,WH_CORE,chloe,DATA_ENGINEER,2024-01-20T05:55:00,2024-01-20T05:55:00.172000,172,6756781,2600,select count(*) from sales where order_date >= '2024-01-20'
Q19-056,WH_SCIENCE,diego,ANALYST,2024-01-20T07:30:00,2024-01-20T07:30:00.590000,590,4681743,3032,select count(*) from sales where order_date >= '2024-01-20'
Q19-057,WH_CORE,diego,ANALYST,2024-01-20T10:17:00,2024-01-20T10:17:04.142000,4142,1718148,4402,select * from inventory where updated_at >= '2024-01-20'
Q19-058,WH_ANALYTICS,ava,DATA_ENGINEER,2024-01-20T20:28:00,2024-01-20T20:28:02.707000,2707,6529046,1098,"select region, sum(revenue) from revenue group by 1"
Q19-059,WH_ANALYTICS,frank,TEMP_ROLE,2024-01-20T10:51:00,2024-01-20T10:51:03.999000,3999,1142688,2755,select count(*) from sales where order_date >= '2024-01-20'
Q20-000,WH_FINOPS,diego,FINOPS,2024-01-21T13:03:00,2024-01-21T13:03:04.236000,4236,3909452,4134,select * from inventory where updated_at >= '2024-01-21'
Q20-001,WH_CORE,ava,ANALYST,2024-01-21T21:02:00,2024-01-21T21:02:01.066000,1066,5191620,1946,create temporary table stage_20 as select * from raw_events
Q20-002,WH_ANALYTICS,ava,FINOPS,2024-01-21T02:02:00,2024-01-21T02:02:01.176000,1176,6293463,4095,"select region, sum(revenue) from revenue group by 1"
Q20-003,WH_ANALYTICS,diego,ANALYST,2024-01-21T06:58:00,2024-01-21T06:58:00.360000,360,4004050,4909,create temporary table stage_20 as select * from raw_events
Q20-004,WH_INGEST,chloe,ANALYST,2024-01-21T10:50:00,2024-01-21T10:50:00.374000,374,8748796,3408,"select region, sum(revenue) from revenue group by 1"
Q20-005,WH_CORE,frank,ANALYST,2024-01-21T11:18:00,2024-01-21T11:18:02.857000,2857,4074263,1696,select * from inventory where updated_at >= '2024-01-21'
Q20-006,WH_CORE,ben,TEMP_ROLE,2024-01-21T23:27:00,2024-01-21T23:27:01.872000,1872,6410271,4281,"select region, sum(revenue) from revenue group by 1"
Q20-007,WH_ANALYTICS,frank,SECURITY,2024-01-21T00:12:00,2024-01-21T00:12:00.579000,579,8258388,583,select * from sessions where user_id = 'frank' limit 100
Q20-008,WH_CORE,ben,TEMP_ROLE,2024-01-21T06:58:00,2024-01-21T06:58:01.078000,1078,1549467,1432,select * from inventory where updated_at >= '2024-01-21'
Q20-009,WH_FINOPS,ben,ANALYST,2024-01-21T17:19:00,2024-01-21T17:19:00.690000,690,7161117,3836,"select region, sum(revenue) from revenue group by 1"
Q20-010,WH_ANALYTICS,ben,TEMP_ROLE,2024-01-21T08:21:00,2024-01-21T08:21:03.523000,3523,2970096,4973,select * from sessions where user_id = 'ben' limit 100
Q20-011,WH_INGEST,ellen,DATA_ENGINEER,2024-01-21T15:18:00,2024-01-21T15:18:01.699000,1699,4571067,3951,select count(*) from sales where order_date >= '2024-01-21'
Q20-012,WH_INGEST,diego,SECURITY,2024-01-21T05:43:00,2024-01-21T05:43:03.906000,3906,7415061,3472,select * from inventory where updated_at >= '2024-01-21'
Q20-013,WH_FINOPS,diego,TEMP_ROLE,2024-01-21T05:19:00,2024-01-21T05:19:03.998000,3998,342374,3134,create temporary table stage_20 as select * from raw_events
Q20-014,WH_CORE,ellen,DATA_ENGINEER,2024-01-21T18:20:00,2024-01-21T18:20:01.301000,1301,2957745,2117,create temporary table stage_20 as select * from raw_events
Q20-015,WH_SCIENCE,diego,DATA_ENGINEER,2024-01-21T09:40:00,2024-01-21T09:40:03.123000,3123,8077229,599,"select region, sum(revenue) from revenue group by 1"
Q20-016,WH_ANALYTICS,diego,TEMP_ROLE,2024-01-21T06:40:00,2024-01-21T06:40:01.317000,1317,3191393,44,select count(*) from sales where order_date >= '2024-01-21'
Q20-017,WH_FINOPS,frank,TEMP_ROLE,2024-01-21T12:46:00,2024-01-21T12:46:04.075000,4075,6797310,3416,create temporary table stage_20 as select * from raw_events
Q20-018,WH_INGEST,diego,SECURITY,2024-01-21T10:30:00,2024-01-21T10:30:00.633000,633,6868317,328,select count(*) from sales where order_date >= '2024-01-21'
Q20-019,WH_SCIENCE,ben,FINOPS,2024-01-21T06:37:00,2024-01-21T06:37:03.624000,3624,4292525,2865,select * from inventory where updated_at >= '2024-01-21'
Q20-020,WH_SCIENCE,frank,TEMP_ROLE,2024-01-21T12:34:00,2024-01-21T12:34:00.522000,522,6474817,3483,select * from sessions where user_id = 'frank' limit 100
Q20-021,WH_ANALYTICS,ava,SECURITY,2024-01-21T12:20:00,2024-01-21T12:20:00.281000,281,2491086,2150,select * from inventory where updated_at >= '2024-01-21'
Q20-022,WH_SCIENCE,ben,TEMP_ROLE,2024-01-21T08:40:00,2024-01-21T08:40:02.076000,2076,2718302,111,select count(*) from sales where order_date >= '2024-01-21'
Q20-023,WH_CORE,frank,TEMP_ROLE,2024-01-21T13:07:00,2024-01-21T13:07:03.307000,3307,1358021,4257,select * from sessions where user_id = 'frank' limit 100
Q20-024,WH_SCIENCE,diego,ANALYST,2024-01-21T08:37:00,2024-01-21T08:37:02.525000,2525,8409459,4377,create temporary table stage_20 as select * from raw_events
Q20-025,WH_FINOPS,frank,DATA_ENGINEER,2024-01-21T14:02:00,2024-01-21T14:02:00.778000,778,1843314,4700,"select region, sum(revenue) from revenue group by 1"
Q20-026,WH_ANALYTICS,frank,DATA_ENGINEER,2024-01-21T07:09:00,2024-01-21T07:09:03.310000,3310,5179066,62,select * from sessions where user_id = 'frank' limit 100
Q20-027,WH_SCIENCE,ava,SYSADMIN,2024-01-21T02:23:00,2024-01-21T02:23:03.472000,3472,8817400,3424,"select region, sum(revenue) from revenue group by 1"
Q20-028,WH_SCIENCE,ben,ANALYST,2024-01-21T12:47:00,2024-01-21T12:47:01.576000,1576,2263718,1632,create temporary table stage_20 as select * from raw_events
Q20-029,WH_ANALYTICS,ava,FINOPS,2024-01-21T15:22:00,2024-01-21T15:22:01.791000,1791,3124489,1656,select count(*) from sales where order_date >= '2024-01-21'
Q20-030,WH_ANALYTICS,chloe,ANALYST,2024-01-21T13:57:00,2024-01-21T13:57:03.660000,3660,1841995,1370,select count(*) from sales where order_date >= '2024-01-21'
Q20-031,WH_INGEST,diego,SYSADMIN,2024-01-21T04:15:00,2024-01-21T04:15:02.317000,2317,1088144,2812,select count(*) from sales where order_date >= '2024-01-21'
Q20-032,WH_FINOPS,diego,ANALYST,2024-01-21T16:33:00,2024-01-21T16:33:00.875000,875,169493,510,"select region, sum(revenue) from revenue group by 1"
Q20-033,WH_CORE,ellen,TEMP_ROLE,2024-01-21T01:25:00,2024-01-21T01:25:00.843000,843,3551139,4288,select count(*) from sales where order_date >= '2024-01-21'
Q20-034,WH_SCIENCE,ellen,FINOPS,2024-01-21T09:04:00,2024-01-21T09:04:04.030000,4030,7949511,2770,select * from inventory where updated_at >= '2024-01-21'
Q20-035,WH_SCIENCE,chloe,DATA_ENGINEER,2024-01-21T23:16:00,2024-01-21T23:16:02.860000,2860,5298577,1972,"select region, sum(revenue) from revenue group by 1"
Q20-036,WH_SCIENCE,ellen,SECURITY,2024-01-21T01:57:00,2024-01-21T01:57:02.966000,2966,5550763,830,select count(*) from sales where order_date >= '2024-01-21'
Q20-037,WH_SCIENCE,diego,TEMP_ROLE,2024-01-21T04:44:00,2024-01-21T04:44:00.260000,260,2071828,4356,"select region, sum(revenue) from revenue group by 1"
Q20-038,WH_ANALYTICS,diego,DATA_ENGINEER,2024-01-21T21:06:00,2024-01-21T21:06:03.942000,3942,8648823,3394,select * from sessions where user_id = 'diego' limit 100
Q20-039,WH_CORE,chloe,TEMP_ROLE,2024-01-21T00:34:00,2024-01-21T00:34:03,3000,777629,2676,create temporary table stage_20 as select * from raw_events
Q20-040,WH_ANALYTICS,diego,FINOPS,2024-01-21T13:39:00,2024-01-21T13:39:00.716000,716,5854074,3515,create temporary table stage_20 as select * from raw_events
Q20-041,WH_CORE,diego,TEMP_ROLE,2024-01-21T10:01:00,2024-01-21T10:01:01.648000,1648,2411850,4270,select * from inventory where updated_at >= '2024-01-21'
Q20-042,WH_FINOPS,ben,SYSADMIN,2024-01-21T16:59:00,2024-01-21T16:59:00.763000,763,5065785,4505,create temporary table stage_20 as select * from raw_events
Q20-043,WH_ANALYTICS,ava,SECURITY,2024-01-21T16:27:00,2024-01-21T16:27:04.479000,4479,4051658,2003,select * from sessions where user_id = 'ava' limit 100
Q20-044,WH_ANALYTICS,frank,TEMP_ROLE,2024-01-21T03:03:00,2024-01-21T03:03:00.914000,914,7306300,249,select * from sessions where user_id = 'frank' limit 100
Q20-045,WH_INGEST,chloe,SECURITY,2024-01-21T07:31:00,2024-01-21T07:31:02.160000,2160,8001026,1018,select * from sessions where user_id = 'chloe' limit 100
Q20-046,WH_FINOPS,frank,TEMP_ROLE,2024-01-21T16:47:00,2024-01-21T16:47:00.790000,790,5593476,1843,select * from inventory where updated_at >= '2024-01-21'
Q20-047,WH_FINOPS,frank,SYSADMIN,2024-01-21T11:42:00,2024-01-21T11:42:03.138000,3138,6413032,4613,create temporary table stage_20 as select * from raw_events
Q20-048,WH_ANALYTICS,chloe,ANALYST,2024-01-21T03:56:00,2024-01-21T03:56:02.433000,2433,1481032,922,select count(*) from sales where order_date >= '2024-01-21'
Q20-049,WH_INGEST,ellen,TEMP_ROLE,2024-01-21T06:25:00,2024-01-21T06:25:01.001000,1001,6179603,1053,"select region, sum(revenue) from revenue group by 1"
Q20-050,WH_SCIENCE,frank,FINOPS,2024-01-21T00:03:00,2024-01-21T00:03:02.596000,2596,1048256,4843,select * from inventory where updated_at >= '2024-01-21'
Q20-051,WH_ANALYTICS,diego,SECURITY,2024-01-21T10:54:00,2024-01-21T10:54:03.040000,3040,2129085,4267,select * from inventory where updated_at >= '2024-01-21'
Q20-052,WH_FINOPS,ava,ANALYST,2024-01-21T13:29:00,2024-01-21T13:29:00.125000,125,7737632,2598,select * from sessions where user_id = 'ava' limit 100
Q20-053,WH_INGEST,diego,ANALYST,2024-01-21T23:12:00,2024-01-21T23:12:03.783000,3783,2483387,4937,"select region, sum(revenue) from revenue group by 1"
Q20-054,WH_ANALYTICS,frank,TEMP_ROLE,2024-01-21T01:10:00,2024-01-21T01:10:02.672000,2672,5192338,4125,select count(*) from sales where order_date >= '2024-01-21'
Q20-055,WH_INGEST,ellen,TEMP_ROLE,2024-01-21T16:19:00,2024-01-21T16:19:01.817000,1817,8315150,2397,create temporary table stage_20 as select * from raw_events
Q20-056,WH_CORE,ben,DATA_ENGINEER,2024-01-21T07:11:00,2024-01-21T07:11:01.893000,1893,891916,1476,create temporary table stage_20 as select * from raw_events
Q20-057,WH_SCIENCE,frank,DATA_ENGINEER,2024-01-21T05:26:00,2024-01-21T05:26:00.226000,226,6591459,2774,create temporary table stage_20 as select * from raw_events
Q20-058,WH_SCIENCE,diego,DATA_ENGINEER,2024-01-21T13:20:00,2024-01-21T13:20:00.638000,638,8865760,2328,"select region, sum(revenue) from revenue group by 1"
Q20-059,WH_ANALYTICS,ellen,TEMP_ROLE,2024-01-21T13:26:00,2024-01-21T13:26:00.847000,847,2206149,2659,select * from inventory where updated_at >= '2024-01-21'
Q21-000,WH_CORE,chloe,TEMP_ROLE,2024-01-22T15:37:00,2024-01-22T15:37:01.390000,1390,2317889,3629,create temporary table stage_21 as select * from raw_events
Q21-001,WH_INGEST,ben,ANALYST,2024-01-22T07:26:00,2024-01-22T07:26:01.652000,1652,163218,2977,select * from inventory where updated_at >= '2024-01-22'
Q21-002,WH_CORE,ben,TEMP_ROLE,2024-01-22T12:51:00,2024-01-22T12:51:03.548000,3548,2832312,471,select count(*) from sales where order_date >= '2024-01-22'
Q21-003,WH_INGEST,ben,SECURITY,2024-01-22T01:47:00,2024-01-22T01:47:01.011000,1011,8657567,2782,select * from inventory where updated_at >= '2024-01-22'
Q21-004,WH_SCIENCE,frank,ANALYST,2024-01-22T13:47:00,2024-01-22T13:47:02.057000,2057,580305,983,select * from sessions where user_id = 'frank' limit 100
Q21-005,WH_SCIENCE,chloe,SECURITY,2024-01-22T23:28:00,2024-01-22T23:28:01.463000,1463,6307691,744,create temporary table stage_21 as select * from raw_events
Q21-006,WH_SCIENCE,frank,DATA_ENGINEER,2024-01-22T22:17:00,2024-01-22T22:17:03.696000,3696,6172658,105,select count(*) from sales where order_date >= '2024-01-22'
Q21-007,WH_CORE,ava,SYSADMIN,2024-01-22T16:41:00,2024-01-22T16:41:04.225000,4225,3783783,198,select * from inventory where updated_at >= '2024-01-22'
Q21-008,WH_FINOPS,diego,FINOPS,2024-01-22T09:20:00,2024-01-22T09:20:00.824000,824,3048296,3155,create temporary table stage_21 as select * from raw_events
Q21-009,WH_SCIENCE,ellen,DATA_ENGINEER,2024-01-22T04:16:00,2024-01-22T04:16:00.864000,864,5466436,530,select * from inventory where updated_at >= '2024-01-22'
Q21-010,WH_ANALYTICS,frank,SECURITY,2024-01-22T00:40:00,2024-01-22T00:40:03.275000,3275,8903395,4012,select count(*) from sales where order_date >= '2024-01-22'
Q21-011,WH_FINOPS,ellen,FINOPS,2024-01-22T22:14:00,2024-01-22T22:14:01.066000,1066,3490664,971,select * from sessions where user_id = 'ellen' limit 100
Q21-012,WH_FINOPS,ben,TEMP_ROLE,2024-01-22T00:10:00,2024-01-22T00:10:03.713000,3713,5283013,1017,select count(*) from sales where order_date >= '2024-01-22'
Q21-013,WH_ANALYTICS,ben,FINOPS,2024-01-22T22:16:00,2024-01-22T22:16:01.370000,1370,1483390,4617,"select region, sum(revenue) from revenue group by 1"
Q21-014,WH_CORE,ava,SYSADMIN,2024-01-22T17:16:00,2024-01-22T17:16:02.495000,2495,6109518,4469,select * from sessions where user_id = 'ava' limit 100
Q21-015,WH_SCIENCE,ava,TEMP_ROLE,2024-01-22T08:28:00,2024-01-22T08:28:02.512000,2512,784541,4265,"select region, sum(revenue) from revenue group by 1"
Q21-016,WH_FINOPS,ben,SECURITY,2024-01-22T19:41:00,2024-01-22T19:41:04.067000,4067,5260195,4291,"select region, sum(revenue) from revenue group by 1"
Q21-017,WH_FINOPS,ellen,FINOPS,2024-01-22T07:09:00,2024-01-22T07:09:00.861000,861,760538,1952,select count(*) from sales where order_date >= '2024-01-22'
Q21-018,WH_ANALYTICS,chloe,ANALYST,2024-01-22T07:20:00,2024-01-22T07:20:01.149000,1149,3634549,4857,"select region, sum(revenue) from revenue group by 1"
Q21-019,WH_INGEST,frank,ANALYST,2024-01-22T21:14:00,2024-01-22T21:14:03.507000,3507,1257548,4514,"select region, sum(revenue) from revenue group by 1"
